 teff  logg feh u1 u2
23000  3.50 -3.00  0.1039  0.2699
24000  3.50 -3.00  0.1000  0.2746
25000  3.50 -3.00  0.0961  0.2804
26000  3.50 -3.00  0.0933  0.2860
27000  3.50 -3.00  0.0885  0.2937
28000  3.50 -3.00  0.0827  0.3005
29000  3.50 -3.00  0.0764  0.3044
30000  3.50 -3.00  0.0677  0.3092
31000  3.50 -3.00  0.0579  0.3160
 3500  4.00 -3.00  0.1419  0.4816
 3750  4.00 -3.00  0.0890  0.4955
 4000  4.00 -3.00  0.1063  0.4593
 4250  4.00 -3.00  0.0951  0.5476
 4500  4.00 -3.00  0.1525  0.4183
 4750  4.00 -3.00  0.2134  0.3779
 5000  4.00 -3.00  0.2192  0.3832
 5250  4.00 -3.00  0.2465  0.3610
 5500  4.00 -3.00  0.2602  0.3481
 5750  4.00 -3.00  0.2713  0.3357
 6000  4.00 -3.00  0.2719  0.3310
 6250  4.00 -3.00  0.2793  0.3187
 6500  4.00 -3.00  0.2784  0.3135
 6750  4.00 -3.00  0.2720  0.3138
 7000  4.00 -3.00  0.2620  0.3176
 7250  4.00 -3.00  0.2491  0.3241
 7500  4.00 -3.00  0.2471  0.3240
 7750  4.00 -3.00  0.3777  0.2121
 8000  4.00 -3.00  0.3512  0.2335
 8500  4.00 -3.00  0.3027  0.2589
 8750  4.00 -3.00  0.2773  0.2721
 9000  4.00 -3.00  0.2571  0.2805
 9500  4.00 -3.00  0.2241  0.2905
 9750  4.00 -3.00  0.2123  0.2927
10000  4.00 -3.00  0.2030  0.2934
10500  4.00 -3.00  0.1903  0.2914
11000  4.00 -3.00  0.1803  0.2889
11500  4.00 -3.00  0.1729  0.2854
12000  4.00 -3.00  0.1664  0.2820
12500  4.00 -3.00  0.1620  0.2775
13000  4.00 -3.00  0.1576  0.2736
14000  4.00 -3.00  0.1506  0.2661
15000  4.00 -3.00  0.1442  0.2604
16000  4.00 -3.00  0.1390  0.2554
17000  4.00 -3.00  0.1333  0.2523
18000  4.00 -3.00  0.1273  0.2504
19000  4.00 -3.00  0.1212  0.2491
20000  4.00 -3.00  0.1161  0.2471
21000  4.00 -3.00  0.1110  0.2457
22000  4.00 -3.00  0.1063  0.2454
23000  4.00 -3.00  0.1019  0.2462
24000  4.00 -3.00  0.0974  0.2484
25000  4.00 -3.00  0.0927  0.2519
26000  4.00 -3.00  0.0890  0.2553
27000  4.00 -3.00  0.0845  0.2598
28000  4.00 -3.00  0.0795  0.2647
29000  4.00 -3.00  0.0744  0.2681
30000  4.00 -3.00  0.0688  0.2695
31000  4.00 -3.00  0.0630  0.2691
32000  4.00 -3.00  0.0581  0.2675
33000  4.00 -3.00  0.0501  0.2692
34000  4.00 -3.00  0.0397  0.2731
35000  4.00 -3.00  0.0300  0.2747
 4000  4.50 -3.00  0.0930  0.4652
 4250  4.50 -3.00  0.0766  0.4680
 4500  4.50 -3.00  0.0939  0.4450
 4750  4.50 -3.00  0.1520  0.4026
 5000  4.50 -3.00  0.1738  0.4079
 5250  4.50 -3.00  0.2258  0.3743
 5500  4.50 -3.00  0.2323  0.3665
 5750  4.50 -3.00  0.2470  0.3527
 6000  4.50 -3.00  0.2486  0.3490
 6250  4.50 -3.00  0.2629  0.3309
 6500  4.50 -3.00  0.2691  0.3206
 6750  4.50 -3.00  0.2672  0.3170
 7000  4.50 -3.00  0.2609  0.3174
 7250  4.50 -3.00  0.2520  0.3209
 7500  4.50 -3.00  0.2407  0.3261
 7750  4.50 -3.00  0.2300  0.3315
 8000  4.50 -3.00  0.3519  0.2287
 8500  4.50 -3.00  0.3014  0.2643
 8750  4.50 -3.00  0.2817  0.2701
 9000  4.50 -3.00  0.2702  0.2687
 9500  4.50 -3.00  0.2298  0.2874
 9750  4.50 -3.00  0.2169  0.2901
10000  4.50 -3.00  0.2061  0.2919
10500  4.50 -3.00  0.1900  0.2925
11000  4.50 -3.00  0.1799  0.2895
11500  4.50 -3.00  0.1717  0.2862
12000  4.50 -3.00  0.1654  0.2822
12500  4.50 -3.00  0.1592  0.2789
13000  4.50 -3.00  0.1543  0.2751
14000  4.50 -3.00  0.1464  0.2674
15000  4.50 -3.00  0.1396  0.2609
16000  4.50 -3.00  0.1338  0.2553
17000  4.50 -3.00  0.1288  0.2504
18000  4.50 -3.00  0.1239  0.2465
19000  4.50 -3.00  0.1187  0.2436
20000  4.50 -3.00  0.1143  0.2402
21000  4.50 -3.00  0.1104  0.2366
22000  4.50 -3.00  0.1066  0.2337
23000  4.50 -3.00  0.1024  0.2324
24000  4.50 -3.00  0.0981  0.2324
25000  4.50 -3.00  0.0933  0.2342
26000  4.50 -3.00  0.0893  0.2362
27000  4.50 -3.00  0.0841  0.2396
28000  4.50 -3.00  0.0791  0.2429
29000  4.50 -3.00  0.0761  0.2435
30000  4.50 -3.00  0.0713  0.2443
31000  4.50 -3.00  0.0679  0.2417
32000  4.50 -3.00  0.0621  0.2396
33000  4.50 -3.00  0.0590  0.2346
34000  4.50 -3.00  0.0539  0.2314
35000  4.50 -3.00  0.0481  0.2284
37500  4.50 -3.00  0.0270  0.2240
40000  4.50 -3.00  0.0194  0.2145
 4250  5.00 -3.00  0.0728  0.4677
 4500  5.00 -3.00  0.0619  0.4549
 4750  5.00 -3.00  0.1015  0.4153
 5000  5.00 -3.00  0.1226  0.4304
 5250  5.00 -3.00  0.1897  0.3887
 5500  5.00 -3.00  0.1975  0.3867
 5750  5.00 -3.00  0.2169  0.3729
 6000  5.00 -3.00  0.2228  0.3644
 6250  5.00 -3.00  0.2405  0.3473
 6500  5.00 -3.00  0.2530  0.3320
 6750  5.00 -3.00  0.2561  0.3247
 7000  5.00 -3.00  0.2528  0.3227
 7250  5.00 -3.00  0.2498  0.3212
 7500  5.00 -3.00  0.2407  0.3247
 7750  5.00 -3.00  0.2278  0.3316
 8000  5.00 -3.00  0.2123  0.3404
 8500  5.00 -3.00  0.3003  0.2642
 8750  5.00 -3.00  0.2807  0.2754
 9000  5.00 -3.00  0.2800  0.2580
 9500  5.00 -3.00  0.2394  0.2791
 9750  5.00 -3.00  0.2236  0.2853
10000  5.00 -3.00  0.2107  0.2888
10500  5.00 -3.00  0.1914  0.2920
11000  5.00 -3.00  0.1790  0.2913
11500  5.00 -3.00  0.1705  0.2880
12000  5.00 -3.00  0.1627  0.2852
12500  5.00 -3.00  0.1572  0.2810
13000  5.00 -3.00  0.1522  0.2770
14000  5.00 -3.00  0.1442  0.2689
15000  5.00 -3.00  0.1374  0.2617
16000  5.00 -3.00  0.1317  0.2553
17000  5.00 -3.00  0.1267  0.2496
18000  5.00 -3.00  0.1222  0.2446
19000  5.00 -3.00  0.1170  0.2412
20000  5.00 -3.00  0.1123  0.2380
21000  5.00 -3.00  0.1074  0.2350
22000  5.00 -3.00  0.1031  0.2318
23000  5.00 -3.00  0.0990  0.2294
24000  5.00 -3.00  0.0950  0.2279
25000  5.00 -3.00  0.0909  0.2278
26000  5.00 -3.00  0.0862  0.2292
27000  5.00 -3.00  0.0842  0.2287
28000  5.00 -3.00  0.0793  0.2308
29000  5.00 -3.00  0.0769  0.2302
30000  5.00 -3.00  0.0737  0.2288
31000  5.00 -3.00  0.0699  0.2268
32000  5.00 -3.00  0.0661  0.2226
33000  5.00 -3.00  0.0637  0.2161
34000  5.00 -3.00  0.0602  0.2102
35000  5.00 -3.00  0.0568  0.2043
37500  5.00 -3.00  0.0430  0.1913
40000  5.00 -3.00  0.0310  0.1778
42500  5.00 -3.00  0.0258  0.1701
45000  5.00 -3.00  0.0238  0.1680
47500  5.00 -3.00  0.0228  0.1684
50000  5.00 -3.00  0.0213  0.1708
 3500  0.00 -2.50  0.7537 -0.0738
 3750  0.00 -2.50  0.6955 -0.0199
 4000  0.00 -2.50  0.6284  0.0390
 4250  0.00 -2.50  0.5706  0.0832
 4500  0.00 -2.50  0.5371  0.1087
 4750  0.00 -2.50  0.5075  0.1343
 5000  0.00 -2.50  0.4780  0.1597
 5250  0.00 -2.50  0.4458  0.1861
 5500  0.00 -2.50  0.4067  0.2189
 5750  0.00 -2.50  0.5581  0.0856
 6000  0.00 -2.50  0.5408  0.1011
 3500  0.50 -2.50  0.7641 -0.0738
 3750  0.50 -2.50  0.6980 -0.0104
 4000  0.50 -2.50  0.6059  0.0723
 4250  0.50 -2.50  0.5341  0.1263
 4500  0.50 -2.50  0.4949  0.1515
 4750  0.50 -2.50  0.4716  0.1683
 5000  0.50 -2.50  0.4531  0.1829
 5250  0.50 -2.50  0.4288  0.2013
 5500  0.50 -2.50  0.4007  0.2234
 5750  0.50 -2.50  0.3764  0.2459
 6000  0.50 -2.50  0.5421  0.0989
 6250  0.50 -2.50  0.5228  0.1166
 6500  0.50 -2.50  0.5034  0.1344
 6750  0.50 -2.50  0.4769  0.1602
 7000  0.50 -2.50  0.4434  0.1914
 7250  0.50 -2.50  0.4107  0.2179
 7500  0.50 -2.50  0.3783  0.2394
 3500  1.00 -2.50  0.6746  0.0112
 3750  1.00 -2.50  0.6939  0.0057
 4000  1.00 -2.50  0.5875  0.1026
 4250  1.00 -2.50  0.4957  0.1735
 4500  1.00 -2.50  0.4523  0.1966
 4750  1.00 -2.50  0.4318  0.2066
 5000  1.00 -2.50  0.4178  0.2152
 5250  1.00 -2.50  0.4049  0.2234
 5500  1.00 -2.50  0.3878  0.2351
 5750  1.00 -2.50  0.3633  0.2528
 6000  1.00 -2.50  0.5402  0.0988
 6250  1.00 -2.50  0.5226  0.1142
 6500  1.00 -2.50  0.5006  0.1348
 6750  1.00 -2.50  0.4772  0.1559
 7000  1.00 -2.50  0.4452  0.1854
 7250  1.00 -2.50  0.4120  0.2139
 7500  1.00 -2.50  0.3764  0.2408
 7750  1.00 -2.50  0.3467  0.2591
 3500  1.50 -2.50  0.4518  0.2123
 3750  1.50 -2.50  0.6613  0.0430
 4000  1.50 -2.50  0.5815  0.1199
 4250  1.50 -2.50  0.4651  0.2149
 4500  1.50 -2.50  0.4049  0.2481
 4750  1.50 -2.50  0.3864  0.2517
 5000  1.50 -2.50  0.3822  0.2489
 5250  1.50 -2.50  0.3764  0.2500
 5500  1.50 -2.50  0.3679  0.2534
 5750  1.50 -2.50  0.3532  0.2624
 6000  1.50 -2.50  0.3343  0.2748
 6250  1.50 -2.50  0.5214  0.1116
 6500  1.50 -2.50  0.5000  0.1311
 6750  1.50 -2.50  0.4744  0.1547
 7000  1.50 -2.50  0.4486  0.1770
 7250  1.50 -2.50  0.4166  0.2044
 7500  1.50 -2.50  0.3801  0.2337
 7750  1.50 -2.50  0.3440  0.2590
 8000  1.50 -2.50  0.3164  0.2744
 8500  1.50 -2.50  0.2819  0.2847
 3500  2.00 -2.50  0.2572  0.3784
 3750  2.00 -2.50  0.5215  0.1603
 4000  2.00 -2.50  0.5525  0.1535
 4250  2.00 -2.50  0.4434  0.2458
 4500  2.00 -2.50  0.3728  0.2857
 4750  2.00 -2.50  0.3453  0.2923
 5000  2.00 -2.50  0.3458  0.2841
 5250  2.00 -2.50  0.3478  0.2773
 5500  2.00 -2.50  0.3452  0.2751
 5750  2.00 -2.50  0.3390  0.2752
 6000  2.00 -2.50  0.3254  0.2820
 6250  2.00 -2.50  0.3126  0.2903
 6500  2.00 -2.50  0.4987  0.1272
 6750  2.00 -2.50  0.4747  0.1489
 7000  2.00 -2.50  0.4474  0.1737
 7250  2.00 -2.50  0.4197  0.1964
 7500  2.00 -2.50  0.3896  0.2197
 7750  2.00 -2.50  0.3506  0.2493
 8000  2.00 -2.50  0.3163  0.2719
 8500  2.00 -2.50  0.2744  0.2877
 8750  2.00 -2.50  0.2595  0.2907
 9000  2.00 -2.50  0.2525  0.2886
 9500  2.00 -2.50  0.2396  0.2882
 9750  2.00 -2.50  0.2335  0.2893
10000  2.00 -2.50  0.2296  0.2889
10500  2.00 -2.50  0.2217  0.2897
14000  2.00 -2.50  0.1992  0.2990
 3500  2.50 -2.50  0.1535  0.4591
 3750  2.50 -2.50  0.3288  0.3116
 4000  2.50 -2.50  0.4709  0.2239
 4250  2.50 -2.50  0.4282  0.2660
 4500  2.50 -2.50  0.3529  0.3119
 4750  2.50 -2.50  0.3163  0.3227
 5000  2.50 -2.50  0.3127  0.3145
 5250  2.50 -2.50  0.3214  0.3016
 5500  2.50 -2.50  0.3224  0.2961
 5750  2.50 -2.50  0.3240  0.2897
 6000  2.50 -2.50  0.3152  0.2918
 6250  2.50 -2.50  0.3084  0.2932
 6500  2.50 -2.50  0.2906  0.3039
 6750  2.50 -2.50  0.4751  0.1426
 7000  2.50 -2.50  0.4493  0.1662
 7250  2.50 -2.50  0.4226  0.1900
 7500  2.50 -2.50  0.3957  0.2100
 7750  2.50 -2.50  0.3623  0.2342
 8000  2.50 -2.50  0.3248  0.2611
 8500  2.50 -2.50  0.2731  0.2869
 8750  2.50 -2.50  0.2556  0.2911
 9000  2.50 -2.50  0.2430  0.2921
 9500  2.50 -2.50  0.2281  0.2899
 9750  2.50 -2.50  0.2222  0.2891
10000  2.50 -2.50  0.2156  0.2899
10500  2.50 -2.50  0.2068  0.2885
11000  2.50 -2.50  0.1980  0.2887
11500  2.50 -2.50  0.1911  0.2883
12000  2.50 -2.50  0.1854  0.2876
12500  2.50 -2.50  0.1808  0.2870
13000  2.50 -2.50  0.1761  0.2876
14000  2.50 -2.50  0.1690  0.2892
15000  2.50 -2.50  0.1634  0.2920
16000  2.50 -2.50  0.1583  0.2962
17000  2.50 -2.50  0.1549  0.3003
18000  2.50 -2.50  0.1551  0.3028
19000  2.50 -2.50  0.1561  0.3073
 3500  3.00 -2.50  0.1036  0.5171
 3750  3.00 -2.50  0.1920  0.4122
 4000  3.00 -2.50  0.3345  0.3220
 4250  3.00 -2.50  0.3726  0.3086
 4500  3.00 -2.50  0.3315  0.3365
 4750  3.00 -2.50  0.2926  0.3463
 5000  3.00 -2.50  0.2874  0.3383
 5250  3.00 -2.50  0.2978  0.3226
 5500  3.00 -2.50  0.3018  0.3141
 5750  3.00 -2.50  0.3078  0.3037
 6000  3.00 -2.50  0.3050  0.3011
 6250  3.00 -2.50  0.3011  0.2995
 6500  3.00 -2.50  0.2896  0.3044
 6750  3.00 -2.50  0.2735  0.3137
 7000  3.00 -2.50  0.4517  0.1579
 7250  3.00 -2.50  0.4252  0.1821
 7500  3.00 -2.50  0.3988  0.2046
 7750  3.00 -2.50  0.3691  0.2259
 8000  3.00 -2.50  0.3389  0.2451
 8500  3.00 -2.50  0.2809  0.2793
 8750  3.00 -2.50  0.2585  0.2880
 9000  3.00 -2.50  0.2414  0.2924
 9500  3.00 -2.50  0.2231  0.2905
 9750  3.00 -2.50  0.2152  0.2903
10000  3.00 -2.50  0.2101  0.2884
10500  3.00 -2.50  0.1991  0.2873
11000  3.00 -2.50  0.1904  0.2857
11500  3.00 -2.50  0.1830  0.2839
12000  3.00 -2.50  0.1765  0.2821
12500  3.00 -2.50  0.1712  0.2799
13000  3.00 -2.50  0.1663  0.2785
14000  3.00 -2.50  0.1584  0.2762
15000  3.00 -2.50  0.1518  0.2753
16000  3.00 -2.50  0.1447  0.2770
17000  3.00 -2.50  0.1385  0.2790
18000  3.00 -2.50  0.1327  0.2814
19000  3.00 -2.50  0.1294  0.2824
20000  3.00 -2.50  0.1255  0.2856
21000  3.00 -2.50  0.1222  0.2903
22000  3.00 -2.50  0.1197  0.2958
23000  3.00 -2.50  0.1183  0.3017
24000  3.00 -2.50  0.1177  0.3086
25000  3.00 -2.50  0.1185  0.3161
26000  3.00 -2.50  0.1164  0.3259
 3500  3.50 -2.50  0.0969  0.5258
 3750  3.50 -2.50  0.1140  0.4798
 4000  3.50 -2.50  0.2173  0.3948
 4250  3.50 -2.50  0.2781  0.3762
 4500  3.50 -2.50  0.2945  0.3605
 4750  3.50 -2.50  0.2700  0.3670
 5000  3.50 -2.50  0.2653  0.3551
 5250  3.50 -2.50  0.2752  0.3411
 5500  3.50 -2.50  0.2850  0.3287
 5750  3.50 -2.50  0.2898  0.3196
 6000  3.50 -2.50  0.2913  0.3135
 6250  3.50 -2.50  0.2918  0.3073
 6500  3.50 -2.50  0.2848  0.3082
 6750  3.50 -2.50  0.2739  0.3126
 7000  3.50 -2.50  0.2604  0.3197
 7250  3.50 -2.50  0.4261  0.1752
 7500  3.50 -2.50  0.4016  0.1969
 7750  3.50 -2.50  0.3729  0.2212
 8000  3.50 -2.50  0.3456  0.2389
 8500  3.50 -2.50  0.2917  0.2689
 8750  3.50 -2.50  0.2670  0.2812
 9000  3.50 -2.50  0.2466  0.2886
 9500  3.50 -2.50  0.2208  0.2920
 9750  3.50 -2.50  0.2112  0.2926
10000  3.50 -2.50  0.2046  0.2913
10500  3.50 -2.50  0.1933  0.2891
11000  3.50 -2.50  0.1857  0.2851
11500  3.50 -2.50  0.1790  0.2815
12000  3.50 -2.50  0.1730  0.2782
12500  3.50 -2.50  0.1666  0.2760
13000  3.50 -2.50  0.1614  0.2735
14000  3.50 -2.50  0.1535  0.2682
15000  3.50 -2.50  0.1471  0.2641
16000  3.50 -2.50  0.1413  0.2616
17000  3.50 -2.50  0.1355  0.2603
18000  3.50 -2.50  0.1293  0.2604
19000  3.50 -2.50  0.1234  0.2605
20000  3.50 -2.50  0.1182  0.2608
21000  3.50 -2.50  0.1134  0.2620
22000  3.50 -2.50  0.1087  0.2647
23000  3.50 -2.50  0.1044  0.2684
24000  3.50 -2.50  0.1006  0.2729
25000  3.50 -2.50  0.0965  0.2785
26000  3.50 -2.50  0.0933  0.2841
27000  3.50 -2.50  0.0889  0.2913
28000  3.50 -2.50  0.0847  0.2971
29000  3.50 -2.50  0.0771  0.3031
30000  3.50 -2.50  0.0686  0.3082
31000  3.50 -2.50  0.0600  0.3145
 3500  4.00 -2.50  0.1089  0.5245
 3750  4.00 -2.50  0.0874  0.4983
 4000  4.00 -2.50  0.1478  0.4315
 4250  4.00 -2.50  0.1941  0.4204
 4500  4.00 -2.50  0.2291  0.3963
 4750  4.00 -2.50  0.2435  0.3799
 5000  4.00 -2.50  0.2393  0.3734
 5250  4.00 -2.50  0.2525  0.3564
 5500  4.00 -2.50  0.2655  0.3429
 5750  4.00 -2.50  0.2757  0.3298
 6000  4.00 -2.50  0.2761  0.3258
 6250  4.00 -2.50  0.2799  0.3169
 6500  4.00 -2.50  0.2779  0.3131
 6750  4.00 -2.50  0.2710  0.3141
 7000  4.00 -2.50  0.2608  0.3182
 7250  4.00 -2.50  0.2507  0.3220
 7500  4.00 -2.50  0.2457  0.3249
 7750  4.00 -2.50  0.3748  0.2149
 8000  4.00 -2.50  0.3468  0.2377
 8500  4.00 -2.50  0.3022  0.2593
 8750  4.00 -2.50  0.2775  0.2719
 9000  4.00 -2.50  0.2562  0.2813
 9500  4.00 -2.50  0.2250  0.2895
 9750  4.00 -2.50  0.2139  0.2909
10000  4.00 -2.50  0.2045  0.2917
10500  4.00 -2.50  0.1909  0.2906
11000  4.00 -2.50  0.1808  0.2883
11500  4.00 -2.50  0.1723  0.2856
12000  4.00 -2.50  0.1663  0.2815
12500  4.00 -2.50  0.1618  0.2769
13000  4.00 -2.50  0.1578  0.2724
14000  4.00 -2.50  0.1509  0.2645
15000  4.00 -2.50  0.1448  0.2582
16000  4.00 -2.50  0.1396  0.2531
17000  4.00 -2.50  0.1343  0.2497
18000  4.00 -2.50  0.1285  0.2478
19000  4.00 -2.50  0.1226  0.2465
20000  4.00 -2.50  0.1172  0.2449
21000  4.00 -2.50  0.1121  0.2437
22000  4.00 -2.50  0.1076  0.2432
23000  4.00 -2.50  0.1026  0.2446
24000  4.00 -2.50  0.0979  0.2470
25000  4.00 -2.50  0.0930  0.2504
26000  4.00 -2.50  0.0885  0.2543
27000  4.00 -2.50  0.0852  0.2575
28000  4.00 -2.50  0.0804  0.2619
29000  4.00 -2.50  0.0759  0.2652
30000  4.00 -2.50  0.0705  0.2669
31000  4.00 -2.50  0.0647  0.2673
32000  4.00 -2.50  0.0574  0.2682
33000  4.00 -2.50  0.0497  0.2698
34000  4.00 -2.50  0.0405  0.2728
35000  4.00 -2.50  0.0302  0.2756
 3750  4.50 -2.50  0.0852  0.5099
 4000  4.50 -2.50  0.1001  0.4741
 4250  4.50 -2.50  0.1401  0.4395
 4500  4.50 -2.50  0.1554  0.4401
 4750  4.50 -2.50  0.1906  0.4059
 5000  4.50 -2.50  0.2009  0.4010
 5250  4.50 -2.50  0.2212  0.3770
 5500  4.50 -2.50  0.2394  0.3595
 5750  4.50 -2.50  0.2520  0.3466
 6000  4.50 -2.50  0.2541  0.3426
 6250  4.50 -2.50  0.2642  0.3286
 6500  4.50 -2.50  0.2696  0.3190
 6750  4.50 -2.50  0.2672  0.3161
 7000  4.50 -2.50  0.2607  0.3169
 7250  4.50 -2.50  0.2527  0.3190
 7500  4.50 -2.50  0.2392  0.3264
 7750  4.50 -2.50  0.2275  0.3331
 8000  4.50 -2.50  0.3496  0.2307
 8500  4.50 -2.50  0.3007  0.2647
 8750  4.50 -2.50  0.2836  0.2681
 9000  4.50 -2.50  0.2691  0.2696
 9500  4.50 -2.50  0.2299  0.2869
 9750  4.50 -2.50  0.2174  0.2894
10000  4.50 -2.50  0.2074  0.2902
10500  4.50 -2.50  0.1903  0.2917
11000  4.50 -2.50  0.1799  0.2892
11500  4.50 -2.50  0.1715  0.2860
12000  4.50 -2.50  0.1646  0.2824
12500  4.50 -2.50  0.1592  0.2783
13000  4.50 -2.50  0.1542  0.2744
14000  4.50 -2.50  0.1461  0.2666
15000  4.50 -2.50  0.1397  0.2595
16000  4.50 -2.50  0.1343  0.2533
17000  4.50 -2.50  0.1293  0.2485
18000  4.50 -2.50  0.1243  0.2447
19000  4.50 -2.50  0.1198  0.2413
20000  4.50 -2.50  0.1155  0.2380
21000  4.50 -2.50  0.1113  0.2349
22000  4.50 -2.50  0.1073  0.2322
23000  4.50 -2.50  0.1033  0.2307
24000  4.50 -2.50  0.0988  0.2311
25000  4.50 -2.50  0.0946  0.2322
26000  4.50 -2.50  0.0888  0.2355
27000  4.50 -2.50  0.0851  0.2373
28000  4.50 -2.50  0.0797  0.2408
29000  4.50 -2.50  0.0771  0.2410
30000  4.50 -2.50  0.0725  0.2418
31000  4.50 -2.50  0.0688  0.2400
32000  4.50 -2.50  0.0640  0.2376
33000  4.50 -2.50  0.0594  0.2340
34000  4.50 -2.50  0.0544  0.2311
35000  4.50 -2.50  0.0475  0.2296
37500  4.50 -2.50  0.0280  0.2236
40000  4.50 -2.50  0.0187  0.2161
 4250  5.00 -2.50  0.1021  0.4635
 4500  5.00 -2.50  0.1012  0.4742
 4750  5.00 -2.50  0.1324  0.4369
 5000  5.00 -2.50  0.1477  0.4334
 5250  5.00 -2.50  0.1840  0.3989
 5500  5.00 -2.50  0.2074  0.3797
 5750  5.00 -2.50  0.2246  0.3640
 6000  5.00 -2.50  0.2292  0.3576
 6250  5.00 -2.50  0.2433  0.3436
 6500  5.00 -2.50  0.2534  0.3306
 6750  5.00 -2.50  0.2561  0.3235
 7000  5.00 -2.50  0.2531  0.3213
 7250  5.00 -2.50  0.2496  0.3197
 7500  5.00 -2.50  0.2381  0.3256
 7750  5.00 -2.50  0.2256  0.3324
 8000  5.00 -2.50  0.2106  0.3409
 8500  5.00 -2.50  0.2990  0.2650
 8750  5.00 -2.50  0.2818  0.2739
 9000  5.00 -2.50  0.2808  0.2569
 9500  5.00 -2.50  0.2388  0.2793
 9750  5.00 -2.50  0.2238  0.2846
10000  5.00 -2.50  0.2110  0.2881
10500  5.00 -2.50  0.1926  0.2902
11000  5.00 -2.50  0.1788  0.2909
11500  5.00 -2.50  0.1700  0.2881
12000  5.00 -2.50  0.1626  0.2848
12500  5.00 -2.50  0.1571  0.2806
13000  5.00 -2.50  0.1525  0.2760
14000  5.00 -2.50  0.1438  0.2683
15000  5.00 -2.50  0.1374  0.2604
16000  5.00 -2.50  0.1316  0.2538
17000  5.00 -2.50  0.1274  0.2475
18000  5.00 -2.50  0.1224  0.2432
19000  5.00 -2.50  0.1179  0.2393
20000  5.00 -2.50  0.1129  0.2363
21000  5.00 -2.50  0.1083  0.2332
22000  5.00 -2.50  0.1040  0.2301
23000  5.00 -2.50  0.0999  0.2277
24000  5.00 -2.50  0.0956  0.2267
25000  5.00 -2.50  0.0916  0.2265
26000  5.00 -2.50  0.0863  0.2284
27000  5.00 -2.50  0.0840  0.2278
28000  5.00 -2.50  0.0800  0.2291
29000  5.00 -2.50  0.0761  0.2297
30000  5.00 -2.50  0.0727  0.2288
31000  5.00 -2.50  0.0695  0.2262
32000  5.00 -2.50  0.0685  0.2198
33000  5.00 -2.50  0.0651  0.2146
34000  5.00 -2.50  0.0617  0.2088
35000  5.00 -2.50  0.0580  0.2032
37500  5.00 -2.50  0.0426  0.1922
40000  5.00 -2.50  0.0306  0.1791
42500  5.00 -2.50  0.0255  0.1713
45000  5.00 -2.50  0.0227  0.1697
47500  5.00 -2.50  0.0223  0.1697
50000  5.00 -2.50  0.0205  0.1720
 3500  0.00 -2.00  0.7897 -0.0866
 3750  0.00 -2.00  0.7364 -0.0425
 4000  0.00 -2.00  0.6787  0.0076
 4250  0.00 -2.00  0.5928  0.0773
 4500  0.00 -2.00  0.5433  0.1095
 4750  0.00 -2.00  0.5067  0.1370
 5000  0.00 -2.00  0.4775  0.1604
 5250  0.00 -2.00  0.4473  0.1847
 5500  0.00 -2.00  0.4093  0.2156
 5750  0.00 -2.00  0.5568  0.0870
 6000  0.00 -2.00  0.5402  0.1016
 3500  0.50 -2.00  0.7997 -0.0844
 3750  0.50 -2.00  0.7477 -0.0415
 4000  0.50 -2.00  0.6715  0.0267
 4250  0.50 -2.00  0.5686  0.1120
 4500  0.50 -2.00  0.5127  0.1452
 4750  0.50 -2.00  0.4740  0.1694
 5000  0.50 -2.00  0.4515  0.1843
 5250  0.50 -2.00  0.4313  0.1992
 5500  0.50 -2.00  0.4004  0.2230
 5750  0.50 -2.00  0.5525  0.0910
 6000  0.50 -2.00  0.5393  0.1018
 6250  0.50 -2.00  0.5200  0.1195
 6500  0.50 -2.00  0.5006  0.1375
 6750  0.50 -2.00  0.4747  0.1626
 7000  0.50 -2.00  0.4425  0.1925
 7250  0.50 -2.00  0.4093  0.2193
 7500  0.50 -2.00  0.3775  0.2402
 3500  1.00 -2.00  0.7633 -0.0456
 3750  1.00 -2.00  0.7410 -0.0233
 4000  1.00 -2.00  0.6590  0.0499
 4250  1.00 -2.00  0.5473  0.1441
 4500  1.00 -2.00  0.4899  0.1766
 4750  1.00 -2.00  0.4389  0.2054
 5000  1.00 -2.00  0.4261  0.2087
 5250  1.00 -2.00  0.4080  0.2203
 5500  1.00 -2.00  0.3875  0.2346
 5750  1.00 -2.00  0.3609  0.2547
 6000  1.00 -2.00  0.5375  0.1016
 6250  1.00 -2.00  0.5194  0.1176
 6500  1.00 -2.00  0.4973  0.1384
 6750  1.00 -2.00  0.4734  0.1604
 7000  1.00 -2.00  0.4453  0.1856
 7250  1.00 -2.00  0.4093  0.2168
 7500  1.00 -2.00  0.3753  0.2421
 7750  1.00 -2.00  0.3458  0.2603
 8000  1.00 -2.00  0.3263  0.2674
 3500  1.50 -2.00  0.5721  0.1243
 3750  1.50 -2.00  0.7276 -0.0019
 4000  1.50 -2.00  0.6472  0.0701
 4250  1.50 -2.00  0.5398  0.1611
 4500  1.50 -2.00  0.4689  0.2068
 4750  1.50 -2.00  0.4172  0.2323
 5000  1.50 -2.00  0.3854  0.2485
 5250  1.50 -2.00  0.3810  0.2450
 5500  1.50 -2.00  0.3677  0.2525
 5750  1.50 -2.00  0.3519  0.2626
 6000  1.50 -2.00  0.3312  0.2772
 6250  1.50 -2.00  0.5173  0.1160
 6500  1.50 -2.00  0.4966  0.1348
 6750  1.50 -2.00  0.4699  0.1602
