#Col 1 - KOI
#Col 2 - KIC
#Col 3 - 1==good ephemeris match to TCE ; 2=degraded match to TCE or twice/half ephemeris match, but still acceptable
#Col 4 - Phase of secondary - weak secondary test is still triggering near the primary sometimes; filter on proximity
#Col 5- 2ndary depth [ppm]
#Col 6 - uncertainty in 2ndary depth [ppm]
#Col 7 - MES/significance of secondary
#
KOI,kepid,matchflag,phase,depth,e_depth,mes
2999.01,7433585,1,0.213854,5.09,24.54,0.26
3000.01,5702939,1,-0.078855,29.94,9.28,2.72
3001.01,11709423,2,-0.166627,36.89,10.40,3.02
3002.01,3852655,1,0.097279,28.47,7.21,3.82
3003.01,11255231,1,0.564055,38.22,15.20,2.23
3004.01,6103377,1,0.134044,80.12,34.10,2.45
3005.01,3747262,1,0.630945,3.48,2.67,1.69
3006.01,8758136,1,0.121049,12.95,21.65,1.61
3007.01,10190075,1,0.325766,41.04,14.78,2.55
3008.01,9070666,1,-0.104856,17.48,6.93,2.23
3009.01,12405333,1,-0.122571,14.98,18.64,0.85
3010.01,3642335,1,-0.042299,219.37,66.42,2.91
3011.01,3328052,1,-0.091587,11.63,29.15,1.01
3012.01,7109851,1,0.697996,3.61,2.47,1.80
3013.01,11565544,1,0.306228,36.03,11.06,3.09
3014.01,7347246,1,0.700628,138.24,51.29,2.62
3015.01,11403530,1,0.218585,6.13,2.92,1.04
3016.01,10617638,1,0.305456,7.34,5.51,0.82
3017.01,12072872,1,0.372195,5.71,3.94,2.24
3018.01,7906671,1,0.627229,66.49,27.98,2.80
3019.01,8709688,1,0.417477,29.77,12.78,2.13
3020.01,8241079,1,-0.237039,27.46,7.46,3.00
3021.01,3348285,1,0.497617,13.64,3.74,3.17
3022.01,11618601,1,0.673851,32.61,12.39,1.30
3022.02,11618601,1,-0.081621,31.22,16.14,1.84
3023.01,7732285,1,0.503567,15.44,3.84,3.28
3025.01,9716391,1,0.718930,131.85,43.94,2.90
3026.01,6929841,1,0.327132,56.90,16.21,3.53
3027.01,11137180,1,-0.135908,78.66,22.53,3.11
3028.01,9838804,1,-0.145395,42.57,21.35,2.25
3029.01,5903749,1,0.594214,93.16,31.97,3.76
3029.02,5903749,1,0.139496,66.41,17.74,2.83
3030.01,5524881,1,0.517224,24.77,14.36,1.45
3031.01,6949898,1,0.339430,48.59,16.71,2.12
3032.01,10585738,1,0.500849,14.55,10.08,0.77
3033.01,7186665,1,0.321485,133.16,8.57,15.60
3034.01,2973386,1,-0.239495,170.68,69.04,2.30
3035.01,6388770,1,-0.138560,39.86,10.33,3.24
3036.01,5217891,1,0.168976,588.05,62.88,8.00
3037.01,6593150,1,0.445986,40.48,19.45,2.76
3038.01,8051946,1,-0.133767,4.87,5.68,0.29
3039.01,5445681,1,0.483892,20.10,6.84,2.08
3040.01,6357290,1,-0.246017,47.66,23.98,1.35
3041.01,4072955,1,0.218254,25.06,10.23,2.23
3042.01,8695311,1,0.232515,150.09,37.92,3.55
3043.01,9834731,1,-0.399052,14.52,6.99,1.33
3044.01,9153554,2,0.497579,148.75,10.62,12.73
3045.01,5092266,1,-0.022618,143.78,46.87,3.36
3047.01,9301506,2,0.500849,95.50,9.65,9.37
3048.01,9714550,1,0.035654,19.96,11.01,2.07
3049.01,6263593,1,0.146063,169.92,44.27,3.94
3050.01,5475042,1,-0.070415,-26.35,42.05,1.17
3051.01,9959492,1,0.413289,75.26,22.25,3.45
3052.01,8827575,1,0.418233,24.03,7.76,2.49
3052.02,8827575,1,0.194595,32.53,9.78,3.21
3053.01,2716801,1,0.246188,205.44,63.69,2.73
3054.01,6461850,1,-0.157046,78.83,51.24,2.32
3055.01,7281454,1,0.176435,0.00,-1.00,0.00
3056.01,7216284,1,-0.155794,40.46,21.38,1.67
3057.01,3234843,1,-0.163224,269.99,70.14,4.56
3057.02,3234843,1,0.226054,88.04,40.57,2.95
3058.01,8192911,1,0.496758,129.21,28.59,3.63
3059.01,10554967,1,0.477781,37.13,13.86,1.17
3060.01,11019987,1,0.740913,5.73,3.86,1.50
3061.01,4857058,1,-0.219229,40.38,14.46,3.14
3061.02,4857058,1,-0.190383,96.76,28.43,2.85
3062.01,7613246,1,0.329106,13.35,5.81,2.03
3063.01,10924562,1,-0.248215,82.83,24.83,2.91
3064.01,9899505,1,0.375217,65.23,12.08,4.20
3065.01,5040077,1,-0.094128,163.95,44.28,1.98
3066.01,4067925,1,0.453304,183.54,70.13,2.54
3067.01,4847782,1,0.090642,138.04,33.30,3.45
3068.01,3230805,1,0.635651,25.39,12.31,2.09
3069.01,4676964,1,0.392222,67.69,25.44,2.07
3070.01,6072593,1,0.408835,35.15,9.81,2.49
3071.01,5865654,1,0.381404,71.53,21.79,3.30
3072.01,3219643,1,0.096790,165.60,44.62,3.75
3073.01,8546542,1,-0.467281,34.80,13.09,3.55
3074.01,8197560,1,0.221990,45.04,49.34,0.39
3075.01,3328080,1,0.485245,14.99,4.75,2.15
3077.01,2715695,1,0.344868,101.92,36.06,2.97
3077.02,2715695,1,0.702328,118.22,52.26,1.92
3078.01,8430964,1,0.077551,43.36,16.78,2.48
3081.01,3654719,1,-0.181317,92.55,40.83,2.00
3082.01,10619142,1,-0.156531,-8.21,17.29,0.76
3083.01,7106173,1,-0.240176,16.37,5.69,2.72
3083.02,7106173,1,0.203913,11.40,4.59,2.85
3084.01,3324986,1,0.486882,22.72,9.97,2.03
3085.01,11912932,1,0.498412,17.17,6.12,3.12
3086.01,10749059,1,0.300900,192.23,98.28,4.13
3087.01,9119568,1,0.483660,31.70,5.15,5.28
3088.01,9020114,1,0.405338,26.79,11.92,2.49
3088.02,9020114,1,-0.191987,135.40,40.63,3.37
3089.01,7668416,1,0.225670,9.30,7.26,0.67
3090.01,6609270,1,0.311776,77.67,24.75,2.84
3090.02,6609270,1,0.377820,119.61,47.70,2.30
3091.01,12406807,1,0.704289,50.76,22.59,2.15
3092.01,8046689,1,-0.125972,23.61,16.47,1.72
3093.01,5096590,1,-0.108345,45.66,11.68,2.99
3094.01,12352520,1,-0.044379,55.70,34.82,1.69
3095.01,9650989,1,0.305449,30.85,12.71,2.38
3096.01,7455981,1,0.118278,11.14,5.72,1.93
3097.01,7582689,1,0.180547,6.23,3.42,2.50
3097.02,7582689,1,0.462315,6.61,2.98,2.44
3097.03,7582689,1,0.136013,7.65,3.44,2.47
3098.01,9959589,1,-0.209565,25.60,13.82,2.31
3099.01,5124254,1,0.244670,96.79,40.18,2.19
3100.01,7107561,1,0.492257,12.13,2.50,4.71
3101.01,11508644,1,-0.133330,64.34,16.34,2.69
3104.01,11518201,1,0.605858,23.77,10.57,2.26
3105.01,12168993,1,-0.092170,18.86,15.35,1.96
3106.01,8895758,1,-0.087077,-10.24,48.67,1.78
3107.01,10031500,1,0.486069,121.62,23.08,4.36
3108.01,3756264,1,0.342972,55.54,23.44,2.45
3109.01,11572193,1,0.240157,31.70,10.98,2.35
3110.01,11285870,1,-0.034840,55.82,22.00,2.83
3111.01,8581240,1,0.699539,13.65,5.00,2.75
3111.02,8581240,1,-0.048781,11.78,9.09,2.88
3112.01,7022573,1,-0.044245,22.50,37.87,2.78
3113.01,7676423,1,0.554212,36.57,21.79,2.48
3114.01,9288237,1,0.250942,5.69,3.38,1.86
3115.01,11714231,1,-0.141657,29.90,12.93,1.58
3116.01,11720424,1,0.657031,85.77,26.51,2.20
3117.01,6523351,1,0.339975,19.75,5.60,2.96
3119.01,5551672,1,0.210322,157.32,85.04,2.22
3120.01,11499192,1,-0.045335,27.27,32.37,1.27
3121.01,10934313,1,0.489775,37.13,10.28,3.43
3122.01,12416661,1,0.252882,6.89,3.60,1.55
3123.01,8197793,1,0.202220,62.70,24.39,1.98
3124.01,4076976,1,0.537278,14.49,6.59,2.33
3125.01,8751796,1,0.442001,10.02,3.12,2.29
3126.01,7097534,1,0.489168,29.71,4.63,6.38
3127.01,9907129,1,0.463855,23.59,11.69,1.74
3128.01,7609674,1,0.414654,9.27,8.01,2.50
3129.01,6964159,1,0.354403,67.23,19.17,3.26
3130.01,10252275,1,-0.217530,46.99,15.43,3.14
3130.02,10252275,1,0.056453,22.32,9.40,2.63
3131.01,11455181,1,0.633559,34.29,14.88,1.81
3132.01,9541295,1,0.232927,2.28,3.13,0.85
3134.01,6115516,1,-0.140925,5.09,8.00,0.33
3135.01,9899352,1,0.148230,0.00,-1.00,0.00
3136.01,6945786,1,-0.236504,22.12,17.04,1.47
3137.01,9758032,1,-0.080353,3.30,13.47,1.10
3138.01,6444896,1,0.259307,386.03,118.21,3.37
3140.01,5978170,1,0.620740,57.60,20.37,3.20
3141.01,5440317,1,0.583387,14.59,8.57,1.85
3142.01,3752110,1,-0.066301,92.32,33.72,2.89
3144.01,5688790,1,0.216745,388.89,76.72,4.58
3145.01,1717722,1,0.703939,125.85,37.69,3.31
3145.02,1717722,1,0.633109,25.97,15.68,1.78
3146.01,10908248,1,0.502867,32.84,11.52,2.33
3147.01,7534267,1,0.151558,47.80,15.40,2.52
3148.01,10611420,1,0.593476,90.03,27.85,3.31
3155.01,5217733,1,0.166427,32141.88,495.51,46.78
3156.01,4150611,1,0.677452,43.20,22.10,1.82
3156.02,4150611,1,0.280199,333.21,35.28,7.93
3156.03,4150611,1,0.727938,44336.79,711.89,438.02
3156.04,4150611,2,0.505526,1013.70,157.11,4.88
3157.01,8738244,1,0.541365,18.62,5.57,3.16
3158.01,6278762,1,0.626749,2.94,0.94,3.74
3158.02,6278762,1,-0.121912,1.63,1.08,3.68
3158.03,6278762,1,0.282741,1.48,1.29,4.47
3158.04,6278762,1,0.225179,-1.17,1.38,3.42
3158.05,6278762,1,-0.059995,1.54,1.65,6.61
3159.01,5200084,1,0.265843,4.61,0.67,6.45
3161.01,2696703,1,0.511770,121.50,10.19,8.12
3162.01,9752973,1,0.520378,6.45,0.79,7.09
3165.01,9579208,1,-0.215043,3.45,2.60,2.39
3167.01,12255382,2,0.519101,4.11,0.87,4.71
3168.01,4450844,1,0.052583,12.90,4.48,3.24
3172.01,3337061,2,0.501891,24.67,5.43,4.68
3172.02,3337061,1,0.501891,24.67,5.43,4.68
3174.01,7115661,1,-0.264644,18.19,6.01,1.39
3175.01,4909707,1,0.375707,85.56,10.26,10.52
3177.01,5179328,2,0.396229,6.66,1.24,6.54
3178.01,10991239,2,0.621447,6.71,1.67,4.53
3179.01,6153407,1,0.589647,4.89,4.24,2.13
3184.01,4735826,1,0.125465,5.06,2.48,3.26
3185.01,3240406,1,0.263579,1.80,0.85,1.90
3187.01,4663658,2,0.464829,3.63,0.78,5.54
3188.01,7457278,1,-0.093993,33.91,5.03,7.11
3190.01,5985713,1,0.197330,10.39,4.31,2.77
3193.01,7430876,1,-0.204581,150.61,54.91,3.17
3194.01,12004971,1,-0.047065,17.13,4.22,2.88
3196.01,9002538,1,0.353658,3.13,1.89,2.31
3196.02,9002538,1,0.081118,6.83,2.64,2.72
3197.01,8443527,1,-0.242628,7.17,7.59,2.74
3199.01,5482603,1,0.500966,16.05,5.99,2.56
3202.01,4262040,1,0.682997,34.54,12.10,3.51
3203.01,3122872,1,-0.120353,43.50,16.27,3.35
3205.01,9959494,1,0.500913,3.46,0.91,5.05
3206.01,5612697,1,0.747120,56.43,20.08,2.51
3207.01,9518710,2,0.471961,5.73,1.58,4.10
3208.01,10155029,1,0.591963,7.85,2.15,2.66
3209.01,7017274,1,0.261284,15.37,8.85,2.97
3211.01,7293937,1,0.451127,3.66,1.88,2.75
3212.01,4927734,2,-0.208869,0.76,2.55,1.07
3213.01,5398002,1,0.633603,8.73,3.87,2.61
3214.01,7983117,1,-0.141026,8.18,3.37,2.44
3214.02,7983117,1,0.069225,7.97,5.21,2.27
3215.01,3342952,1,-0.100727,1.45,2.02,2.11
3216.01,10338279,1,-0.499093,93.50,6.48,17.23
3217.01,2573108,1,0.410700,12.00,4.06,2.23
3218.01,10191036,1,0.398427,0.83,1.44,0.41
3219.01,7985733,1,0.517957,10.00,1.09,9.89
3220.01,11189311,1,0.691702,62.72,25.45,4.06
3223.01,5556726,1,0.486110,0.36,4.07,1.28
3224.01,10384298,1,0.585265,7.17,3.33,2.26
3225.01,3109550,1,0.674392,7.42,3.81,2.82
3226.01,5544450,1,0.193519,21.73,8.12,2.05
3227.01,8975368,1,0.407573,5.39,1.90,3.13
3228.01,5307990,1,0.667760,5.54,1.66,2.93
3230.01,9291039,1,0.151552,15.42,2.57,7.95
3231.01,10489539,1,0.346344,32.08,8.02,4.04
3232.01,9569711,1,0.716340,19.84,4.97,3.70
3234.01,10057494,1,0.491088,9.69,2.94,2.45
3236.01,7902003,1,-0.228771,10.14,3.40,3.43
3237.01,6587796,1,0.324192,25.33,16.16,3.34
3238.01,9489953,1,-0.019730,-143.05,35.44,3.27
3239.01,5305240,1,-0.192579,4.07,2.58,2.51
3240.01,6206559,1,0.518200,6.16,1.72,3.94
3241.01,9532117,1,0.368262,42.67,4.58,9.47
3242.01,6928906,1,0.197815,5.73,1.93,4.18
3243.01,9821151,2,0.527913,8.86,2.93,2.64
3244.01,6850665,1,0.004568,1302.07,109.05,13.56
3245.01,8073705,1,0.354030,12.07,4.36,2.61
3246.01,9885417,1,-0.144934,8.12,2.39,2.80
3247.01,3336476,1,0.198075,0.30,2.10,1.02
3248.01,10917433,1,0.538867,9.07,3.35,3.01
3249.01,9083564,1,0.208692,5.74,1.92,2.25
3250.01,7335713,1,0.484350,26.41,3.43,8.56
3252.01,5653072,1,-0.198561,1.41,3.99,1.85
3253.01,2707985,1,-0.165666,2.55,3.65,1.09
3254.01,9899141,1,0.541799,0.43,1.10,0.65
3255.01,8183288,1,0.591331,99.65,23.96,4.26
3256.01,11305996,1,0.559818,172.85,32.56,5.79
3258.01,4366323,1,0.413905,35.97,40.31,2.70
3259.01,2853029,1,0.338912,206.20,72.08,3.18
3260.01,12156174,1,-0.120300,99.16,41.60,2.98
3261.01,12055539,1,0.339152,58.76,17.98,2.99
3262.01,12056139,1,0.714212,39.56,16.35,2.62
3263.01,11853130,1,0.185029,48.83,162.40,3.41
3264.01,9345933,1,0.452678,103.24,34.96,3.22
3265.01,10030778,1,0.507302,10115.72,122.18,140.30
3266.01,8826007,1,0.237417,143.30,41.08,5.25
3267.01,8620402,1,0.069091,69.06,20.68,3.49
3268.01,8379021,1,-0.164862,114.36,32.99,3.40
3269.01,8104030,1,-0.304003,2616.40,68.26,64.39
3270.01,6612327,1,0.704567,2796.60,114.74,104.42
3271.01,7285757,1,-0.220861,83.11,36.90,2.48
3271.02,7285757,1,0.344316,41.85,21.17,1.98
3272.01,4948730,1,0.645375,43.73,20.13,2.46
3273.01,5211922,1,0.159421,134.13,33.06,3.32
3274.01,5280587,1,-0.461562,165.56,52.62,3.48
3275.01,5303346,1,0.491605,2716.25,50.74,111.85
3276.01,3858879,1,-0.194216,57.08,24.06,2.10
3277.01,3120904,1,-0.039996,42.53,11.87,3.48
3278.01,3342467,1,0.488356,307.73,52.86,7.69
3279.01,3544640,1,0.523860,163.64,55.48,3.84
3280.01,10653179,1,0.131570,228.27,59.02,3.55
3281.01,11177676,1,0.648078,126.89,33.85,2.84
3282.01,12066569,1,0.190748,255.88,86.27,3.23
3283.02,9008103,1,-0.079243,147.90,44.16,3.42
3284.01,6497146,1,-0.139739,158.07,29.44,3.49
3285.01,8625813,1,0.404051,551.36,101.99,5.98
3286.01,8016691,1,-0.133692,143.33,39.74,3.71
3287.01,6584273,1,0.234147,58.21,15.32,3.43
3288.01,5768816,1,0.732873,94.46,31.69,3.21
3289.01,5360974,1,-0.169650,530.46,52.20,9.34
3290.01,4936990,1,0.209554,79.77,28.50,2.44
3291.01,6233483,1,0.412365,15.87,10.70,2.07
3292.01,5392871,1,0.125947,72.49,19.78,3.20
3293.01,3858851,1,-0.229654,4372.91,84.10,92.21
3294.01,3858917,1,0.320194,26.27,19.52,2.05
3295.01,4466356,1,0.167424,49.78,17.09,2.59
3296.01,9447166,1,0.683758,94.42,24.05,3.23
3297.01,9643043,1,0.274351,8238.92,213.24,174.27
3298.01,8151055,1,0.445352,206.15,60.32,3.31
3299.01,7177555,1,-0.218076,88.64,41.12,3.41
3300.01,7889486,1,-0.236731,383.41,55.93,6.70
3300.02,7889486,1,0.347485,65.85,32.87,2.18
3301.01,8301878,1,-0.222564,41.79,14.79,2.88
3302.01,8233802,1,0.286564,112.66,34.27,2.83
3303.01,7510820,1,-0.167787,117.61,38.01,2.91
3304.01,9307105,1,0.499886,2190.48,75.82,78.15
3305.01,6880517,1,0.316126,265.06,81.44,2.89
3306.01,6615511,1,-0.109372,86.13,30.28,3.14
3307.01,6131130,1,-0.196888,95.74,28.88,2.87
3308.01,3632089,1,0.603348,21.56,13.58,0.54
3308.02,3632089,1,0.052415,0.00,-1.00,0.00
3309.01,5563300,1,0.525654,167.73,45.85,2.91
3310.01,12253769,1,0.702374,81.45,12.88,4.14
3311.01,12735830,1,0.171760,100.33,28.94,2.92
3312.01,11905409,1,0.579713,158.15,48.04,2.97
3313.01,9571186,1,0.353767,142.01,45.01,3.85
3314.01,9838060,1,0.090013,121.42,67.27,3.09
3315.01,8554701,1,-0.051999,47.26,14.61,3.21
3316.01,9031209,1,-0.172967,125.12,63.63,3.41
3317.01,7130418,1,0.610602,76.92,30.38,3.01
3318.01,8331612,1,0.261418,336.65,75.47,3.76
3318.02,8331612,1,0.183947,424.42,90.79,3.61
3319.01,5965819,1,0.550810,46.59,15.39,2.85
3319.02,5965819,1,0.131433,34.24,9.67,2.97
3319.03,5965819,1,0.151763,14.70,7.64,1.49
3320.01,6690171,1,0.508382,323.66,82.25,4.16
3321.01,6859801,1,0.351123,496.47,20.64,27.87
3322.01,7767733,1,0.425127,9963.03,106.08,209.63
3323.01,5193659,1,0.275880,68.43,20.71,2.97
3324.01,4271474,1,-0.361065,189.13,64.48,3.43
3325.01,5130983,1,0.647879,920.27,82.61,14.64
3326.01,11093538,1,0.594408,1069.41,65.57,23.49
3327.01,11044779,1,0.719415,9810.52,259.31,166.34
3328.01,4634135,1,0.459603,3865.88,533.22,114.86
3329.01,6955671,1,0.392432,70.77,25.92,2.88
3330.01,4736644,1,0.469982,53.99,17.99,3.08
3331.01,5876805,1,0.261607,129.69,38.41,2.95
3332.01,5818068,1,-0.245414,4816.00,86.89,115.60
3333.01,12208887,1,-0.490965,73185.56,2534.96,575.82
3334.01,11147814,1,-0.208326,157.40,38.08,4.56
3335.01,10922659,1,0.647619,138.59,34.14,2.75
3336.01,8892720,1,-0.200932,2958.79,54.82,70.92
3337.01,7692093,1,0.370867,130.64,35.17,2.93
3338.01,8263752,1,0.670830,19.25,8.47,2.21
3338.02,8263752,1,0.495066,2434.47,61.99,371.27
3339.01,7772914,1,-0.181662,92.90,27.90,3.55
3340.01,3529290,1,0.454140,22.47,7.08,2.56
3340.02,3529290,1,0.089802,32.48,9.12,2.52
3341.01,5621333,1,0.360206,20.68,14.27,1.80
3341.02,5621333,1,0.040698,34.08,26.73,1.21
3342.01,5392897,1,-0.131569,221.26,71.37,3.04
3343.01,3236705,1,0.079037,228.94,63.33,4.01
3344.01,11810124,1,0.291911,56.40,23.76,1.95
3344.02,11810124,1,0.044369,10.63,36.49,1.22
3345.01,11303322,1,0.382130,43.46,17.72,3.10
3346.01,11241912,1,0.559520,15.48,5.84,3.08
3347.01,8824737,1,0.207889,68.28,24.05,3.07
3348.01,9349757,1,0.076274,100.35,31.97,3.13
3349.01,8636333,1,-0.089848,40.02,38.01,3.32
3350.01,7136958,1,-0.092486,84.21,33.04,3.19
3351.01,1995732,1,0.416444,72620.98,777.12,1103.75
3352.01,8081239,1,0.370690,26.03,19.29,1.51
3353.01,7091432,1,0.309920,69.93,17.94,3.30
3354.01,9845909,1,0.747458,77.08,24.38,2.78
3355.01,9221528,1,0.236760,41.60,21.31,1.78
3356.01,6368230,1,0.190877,60.81,20.57,2.02
3357.01,7115291,1,-0.412518,116.89,33.32,4.00
3358.01,4263529,1,0.499492,73.01,15.29,4.49
3359.01,10711551,1,-0.466938,229943.06,1449.57,7063.03
3360.01,7866921,1,0.381346,40004.02,221.11,957.43
3361.01,6619815,1,0.398192,102.68,35.41,2.55
3362.01,3098197,1,0.367969,63401.88,2261.31,2495.00
3363.01,11651712,1,0.568855,42.01,13.59,2.89
3364.01,11081512,1,0.602383,113.02,32.37,3.44
3365.01,11455428,1,0.234870,65.78,19.46,3.06
3366.01,10484409,1,-0.223580,60.85,20.81,2.40
3367.01,10935993,1,0.697769,137.09,37.79,3.62
3368.01,5257082,1,-0.099980,72.62,22.93,3.06
3369.01,5796185,1,0.340136,5824.03,208.42,67.33
3370.01,11657614,1,0.747156,84.09,30.11,3.02
3370.02,11657614,1,0.465418,46.98,16.90,3.51
3371.01,11125797,1,0.525540,113.33,29.27,3.43
3371.02,11125797,1,0.398135,47.60,14.57,3.57
3372.01,9785921,1,0.306230,106.89,53.78,2.56
3373.01,3102000,1,0.079023,4475.57,95.98,52.26
3374.01,6705026,1,0.621779,23.02,7.64,2.44
3374.02,6705026,1,0.426490,51.25,12.49,3.59
3375.01,6779726,1,0.543475,182.66,59.13,3.32
3376.01,3098843,1,0.223137,43.49,20.23,3.09
3377.01,5553959,1,0.276601,120.45,31.62,3.68
3378.01,4376629,1,-0.103536,71.83,18.09,3.76
3379.01,2995392,1,0.370596,113.46,35.57,2.14
3380.01,3120308,1,0.555464,39.33,15.34,3.13
3381.02,3958301,1,-0.091032,1057.91,145.67,8.66
3382.01,9991621,1,0.496156,25.36,10.44,2.30
3383.01,8078502,1,0.009708,384.96,136.42,3.32
3384.01,8644365,1,0.266034,24.56,8.25,3.44
3384.02,8644365,1,0.558133,19.24,5.82,2.21
3385.01,9489947,1,0.560543,222.91,72.48,3.27
3386.01,6960487,1,0.009272,164.47,37.88,5.20
3387.01,6309264,1,0.317266,178.76,26.95,6.23
3388.01,3858988,1,0.431000,67.65,28.26,2.57
3389.01,3848966,1,0.728858,51.09,13.46,2.61
3390.01,10798605,1,0.153329,10624.68,217.25,260.67
3391.01,9452897,1,0.364571,213.42,63.00,4.80
3392.01,9714123,1,-0.470580,4454.91,120.24,82.84
3393.01,9085563,1,-0.166395,100.46,31.69,3.64
3394.01,7748487,1,0.353335,70.23,19.97,2.91
3395.01,3219037,1,0.463602,50.96,13.51,2.78
3396.01,5710069,1,0.101442,87.38,33.72,2.87
3397.01,6200810,1,0.302061,103.33,31.99,2.62
3398.01,3561464,1,-0.199137,25.71,13.09,2.70
3398.02,3561464,1,0.737444,89.93,33.50,3.49
3398.03,3561464,1,0.289632,41.64,10.00,4.55
3399.01,6359802,1,0.224595,119.91,77.02,4.80
3400.01,9328641,1,0.473784,438.76,62.08,7.27
3401.01,9966219,1,-0.136939,38.10,13.92,2.65
3402.01,3757778,1,0.655098,5323.07,146.54,96.78
3403.01,11754430,1,0.553885,27.23,9.52,2.71
3403.02,11754430,1,0.374006,8.83,4.97,1.10
3404.01,8409295,1,0.036676,97.92,32.77,2.93
3407.01,7131760,1,0.373517,207.89,64.12,2.63
3408.01,11922778,1,0.066209,85.48,26.54,3.54
3409.01,9468382,1,-0.463393,304.69,18.50,16.90
3410.01,9285265,1,-0.158561,47.26,18.12,2.45
3410.02,9285265,1,0.534066,84.15,32.15,3.00
3411.01,6025124,1,0.536798,123.56,32.79,4.16
3412.01,5780930,1,-0.048607,56.55,16.37,2.61
3413.01,4164393,1,0.175043,111.18,40.33,2.90
3414.01,6023859,1,0.181069,359.52,100.00,3.85
3415.01,3433668,1,-0.121970,26.07,8.99,2.93
3416.01,2849140,1,0.305891,45.40,18.39,2.00
3417.01,7503885,1,-0.021387,132.47,42.97,2.84
3418.01,3629330,1,0.316046,202.57,50.23,4.08
3419.01,11519134,1,0.163846,64.21,17.30,3.50
3420.01,7289338,1,-0.136824,46.10,20.19,2.29
3420.02,7289338,1,0.444257,71.20,25.39,3.21
3421.01,5004909,1,0.290611,39.11,12.03,2.53
3422.01,5898983,1,0.562955,45.60,21.22,3.16
3423.01,3745559,1,0.339207,61.08,28.21,3.40
3424.01,8356054,1,0.359280,805.39,63.32,17.58
3425.01,9117416,1,0.447553,21.11,7.66,2.94
3425.02,9117416,1,0.634256,5.52,3.44,1.73
3426.01,5900235,1,-0.029205,89.63,23.60,3.22
3427.01,9907505,1,0.354401,12567.84,190.87,277.89
3428.01,9027909,1,0.408835,52.51,17.91,2.93
3429.01,9230021,1,-0.184803,69.72,32.65,2.08
3429.02,9230021,1,0.394241,44.26,16.78,1.85
3430.01,7697103,1,-0.225983,27.46,20.26,1.03
3431.01,9267996,1,0.735524,84.25,26.36,3.10
3432.01,8738775,1,-0.131259,82.81,20.97,3.60
3433.01,7093401,1,0.093885,395.16,95.54,3.45
3434.01,8628665,1,0.666804,50.22,16.27,2.83
3435.01,3945802,1,0.636800,100.41,26.38,2.83
3436.01,6265665,1,0.535421,73.74,21.12,3.53
3437.01,4645174,1,0.620735,24.74,10.32,1.49
3437.02,4645174,1,0.351455,62.16,24.36,2.75
3438.01,6599975,1,0.151138,14.31,7.56,2.86
3439.01,4282191,1,0.451039,68.52,20.56,2.84
3440.01,3559860,1,0.097550,190.28,45.16,3.21
3440.02,3559860,1,-0.200614,240.13,65.96,3.75
3441.01,10651945,1,-0.205946,47753.77,751.66,1152.09
3442.01,9837586,2,0.524288,811.68,353.72,1.85
3443.01,7288306,1,-0.043557,204.14,53.73,3.01
3444.01,5384713,1,0.376503,50.38,14.47,3.56
3444.02,5384713,1,0.341750,118.46,35.78,4.16
3444.03,5384713,1,0.426787,26.19,7.45,2.42
3444.04,5384713,1,0.604549,62.81,17.79,3.14
3445.01,11860395,1,0.145735,129.62,42.70,2.31
3446.01,2852528,1,0.712360,286.09,39.16,7.19
3447.01,5353137,1,0.717118,280.87,38.17,6.83
3448.01,3348216,1,0.360141,155.08,37.65,4.33
3449.01,10798838,1,0.225625,143.77,42.83,3.61
3450.01,8560940,1,0.524273,82.32,11.89,6.86
3451.01,10793576,1,0.527155,58.70,20.12,3.00
3452.01,7021177,1,-0.445824,178818.09,4140.40,3990.69
3453.01,4932689,1,0.264371,73.30,28.71,2.71
3454.01,7122259,1,-0.398585,108965.89,794.71,3066.53
3455.01,6947668,1,0.241827,64.85,28.10,2.24
3456.01,6364582,1,0.276768,23.62,8.46,2.52
3457.01,9834257,1,-0.110481,39.89,14.84,3.56
3458.01,6118370,1,0.639823,47.92,23.62,1.58
3459.01,2717158,1,-0.041725,44.38,25.52,2.85
3460.01,9664276,1,0.144073,44.22,16.06,2.92
3461.01,2437112,1,0.489504,455.36,60.76,5.92
3462.01,9967009,1,-0.227351,55.69,25.80,1.64
3462.02,9967009,1,0.614733,94.02,37.41,1.90
3463.01,5294945,1,0.640169,48.39,18.18,2.86
3464.01,11874338,1,0.348587,500.36,20.02,26.94
3465.01,9763612,1,0.148522,22.82,9.27,2.86
3466.01,9468384,1,-0.169697,203.21,67.73,3.25
3468.01,5213404,1,0.492746,21.15,10.36,1.80
3469.01,4844470,1,-0.153635,139.28,51.83,6.42
3470.01,9995771,1,0.293043,40.62,19.95,1.34
3470.02,9995771,1,0.125336,62.67,23.46,1.94
3471.01,11875511,1,0.554687,197.33,33.74,6.81
3472.01,9536108,1,0.202939,38.61,12.03,3.56
3473.01,8905246,1,-0.234060,63.30,24.08,3.09
3474.01,5213230,1,0.322912,60.22,17.61,2.52
3475.01,6145201,1,0.558138,106.70,11.52,9.45
3476.01,5986209,1,0.283779,980.33,42.15,36.58
3477.01,9226339,1,0.258021,29.77,9.30,3.26
3478.01,7742408,1,0.139880,24.28,12.88,2.74
3479.01,6525209,1,0.012239,63.37,38.99,5.02
3480.01,9843517,1,0.557990,83.90,29.35,2.55
3481.01,8812045,1,-0.159301,65.97,14.00,2.72
3482.01,7288444,1,0.308301,50.30,15.74,2.48
